,input_level,hvv,part_b,count,total_narr,time_frame (months),relative
0,combo,"hero, villain, victim",CenterLeft,21,92,5.0,0.22826086956521738
1,combo,"hero, villain, victim",CenterLeft,21,92,5.5,0.22826086956521738
2,combo,"hero, villain, victim",CenterLeft,21,92,6.0,0.22826086956521738
3,combo,"hero, villain, victim",CenterLeft,21,92,6.5,0.22826086956521738
4,combo,"hero, villain, victim",CenterLeft,21,92,7.0,0.22826086956521738
5,combo,"hero, villain, victim",CenterLeft,21,92,7.5,0.22826086956521738
6,combo,"hero, villain, victim",CenterLeft,21,92,8.0,0.22826086956521738
7,combo,"hero, villain, victim",CenterLeft,21,92,8.5,0.22826086956521738
8,combo,"hero, villain, victim",CenterLeft,21,92,9.0,0.22826086956521738
9,combo,"hero, villain, victim",CenterLeft,21,92,9.5,0.22826086956521738
10,combo,"hero, villain, victim",CenterLeft,21,92,10.0,0.22826086956521738
11,combo,"hero, villain, victim",CenterLeft,21,92,10.5,0.22826086956521738
12,combo,"hero, villain, victim",CenterLeft,21,92,11.0,0.22826086956521738
13,combo,"hero, villain, victim",CenterLeft,18,92,11.5,0.1956521739130435
14,combo,"hero, villain, victim",CenterLeft,17,92,12.0,0.18478260869565216
15,combo,"hero, villain, victim",CenterLeft,18,92,12.5,0.1956521739130435
16,combo,"hero, villain, victim",CenterLeft,18,92,13.0,0.1956521739130435
17,combo,"hero, villain, victim",CenterLeft,17,92,13.5,0.18478260869565216
18,combo,"hero, villain, victim",CenterLeft,16,92,14.0,0.17391304347826086
19,combo,"hero, villain, victim",CenterLeft,16,92,14.5,0.17391304347826086
20,combo,"hero, villain, victim",CenterLeft,16,92,15.0,0.17391304347826086
21,combo,"hero, villain, victim",CenterLeft,16,92,15.5,0.17391304347826086
22,combo,"hero, villain, victim",CenterLeft,16,92,16.0,0.17391304347826086
23,combo,"hero, villain, victim",CenterLeft,16,92,16.5,0.17391304347826086
24,combo,"hero, villain, victim",CenterLeft,16,92,17.0,0.17391304347826086
25,combo,"hero, villain, victim",CenterLeft,16,92,17.5,0.17391304347826086
26,combo,"hero, villain, victim",CenterLeft,15,92,18.0,0.16304347826086957
27,combo,"hero, villain, victim",CenterLeft,15,92,18.5,0.16304347826086957
28,combo,"hero, villain, victim",CenterLeft,15,92,19.0,0.16304347826086957
29,combo,"hero, villain, victim",CenterLeft,16,92,19.5,0.17391304347826086
30,combo,"hero, villain, victim",CenterLeft,22,92,2.0,0.2391304347826087
31,combo,"hero, villain, victim",CenterLeft,16,92,20.0,0.17391304347826086
32,combo,"hero, villain, victim",CenterLeft,16,92,20.5,0.17391304347826086
33,combo,"hero, villain, victim",CenterLeft,16,92,21.0,0.17391304347826086
34,combo,"hero, villain, victim",CenterLeft,16,92,21.5,0.17391304347826086
35,combo,"hero, villain, victim",CenterLeft,16,92,22.0,0.17391304347826086
36,combo,"hero, villain, victim",CenterLeft,16,92,22.5,0.17391304347826086
37,combo,"hero, villain, victim",CenterLeft,16,92,23.0,0.17391304347826086
38,combo,"hero, villain, victim",CenterLeft,15,92,23.5,0.16304347826086957
39,combo,"hero, villain, victim",CenterLeft,15,92,24.0,0.16304347826086957
40,combo,"hero, villain, victim",CenterLeft,15,92,24.5,0.16304347826086957
41,combo,"hero, villain, victim",CenterLeft,21,92,2.5,0.22826086956521738
42,combo,"hero, villain, victim",CenterLeft,15,92,25.0,0.16304347826086957
43,combo,"hero, villain, victim",CenterLeft,15,92,25.5,0.16304347826086957
44,combo,"hero, villain, victim",CenterLeft,15,92,26.0,0.16304347826086957
45,combo,"hero, villain, victim",CenterLeft,15,92,26.5,0.16304347826086957
46,combo,"hero, villain, victim",CenterLeft,15,92,27.0,0.16304347826086957
47,combo,"hero, villain, victim",CenterLeft,15,92,27.5,0.16304347826086957
48,combo,"hero, villain, victim",CenterLeft,15,92,28.0,0.16304347826086957
49,combo,"hero, villain, victim",CenterLeft,15,92,28.5,0.16304347826086957
50,combo,"hero, villain, victim",CenterLeft,15,92,29.0,0.16304347826086957
51,combo,"hero, villain, victim",CenterLeft,15,92,29.5,0.16304347826086957
52,combo,"hero, villain, victim",CenterLeft,21,92,3.0,0.22826086956521738
53,combo,"hero, villain, victim",CenterLeft,15,92,30.0,0.16304347826086957
54,combo,"hero, villain, victim",CenterLeft,15,92,30.5,0.16304347826086957
55,combo,"hero, villain, victim",CenterLeft,15,92,31.0,0.16304347826086957
56,combo,"hero, villain, victim",CenterLeft,14,92,31.5,0.15217391304347827
57,combo,"hero, villain, victim",CenterLeft,14,92,32.0,0.15217391304347827
58,combo,"hero, villain, victim",CenterLeft,14,92,32.5,0.15217391304347827
59,combo,"hero, villain, victim",CenterLeft,14,92,33.0,0.15217391304347827
60,combo,"hero, villain, victim",CenterLeft,14,92,33.5,0.15217391304347827
61,combo,"hero, villain, victim",CenterLeft,14,92,34.0,0.15217391304347827
62,combo,"hero, villain, victim",CenterLeft,14,92,34.5,0.15217391304347827
63,combo,"hero, villain, victim",CenterLeft,21,92,3.5,0.22826086956521738
64,combo,"hero, villain, victim",CenterLeft,14,92,35.0,0.15217391304347827
65,combo,"hero, villain, victim",CenterLeft,14,92,35.5,0.15217391304347827
66,combo,"hero, villain, victim",CenterLeft,21,92,4.0,0.22826086956521738
67,combo,"hero, villain, victim",CenterLeft,21,92,4.5,0.22826086956521738
68,combo,"hero, villain, victim",CenterRight,24,108,5.0,0.2222222222222222
69,combo,"hero, villain, victim",CenterRight,24,108,5.5,0.2222222222222222
70,combo,"hero, villain, victim",CenterRight,24,108,6.0,0.2222222222222222
71,combo,"hero, villain, victim",CenterRight,23,108,6.5,0.21296296296296297
72,combo,"hero, villain, victim",CenterRight,23,108,7.0,0.21296296296296297
73,combo,"hero, villain, victim",CenterRight,22,108,7.5,0.2037037037037037
74,combo,"hero, villain, victim",CenterRight,22,108,8.0,0.2037037037037037
75,combo,"hero, villain, victim",CenterRight,22,108,8.5,0.2037037037037037
76,combo,"hero, villain, victim",CenterRight,22,108,9.0,0.2037037037037037
77,combo,"hero, villain, victim",CenterRight,22,108,9.5,0.2037037037037037
78,combo,"hero, villain, victim",CenterRight,22,108,10.0,0.2037037037037037
79,combo,"hero, villain, victim",CenterRight,22,108,10.5,0.2037037037037037
80,combo,"hero, villain, victim",CenterRight,22,108,11.0,0.2037037037037037
81,combo,"hero, villain, victim",CenterRight,22,108,11.5,0.2037037037037037
82,combo,"hero, villain, victim",CenterRight,22,108,12.0,0.2037037037037037
83,combo,"hero, villain, victim",CenterRight,21,108,12.5,0.19444444444444445
84,combo,"hero, villain, victim",CenterRight,20,108,13.0,0.18518518518518517
85,combo,"hero, villain, victim",CenterRight,20,108,13.5,0.18518518518518517
86,combo,"hero, villain, victim",CenterRight,20,108,14.0,0.18518518518518517
87,combo,"hero, villain, victim",CenterRight,20,108,14.5,0.18518518518518517
88,combo,"hero, villain, victim",CenterRight,20,108,15.0,0.18518518518518517
89,combo,"hero, villain, victim",CenterRight,20,108,15.5,0.18518518518518517
90,combo,"hero, villain, victim",CenterRight,20,108,16.0,0.18518518518518517
91,combo,"hero, villain, victim",CenterRight,20,108,16.5,0.18518518518518517
92,combo,"hero, villain, victim",CenterRight,20,108,17.0,0.18518518518518517
93,combo,"hero, villain, victim",CenterRight,20,108,17.5,0.18518518518518517
94,combo,"hero, villain, victim",CenterRight,20,108,18.0,0.18518518518518517
95,combo,"hero, villain, victim",CenterRight,20,108,18.5,0.18518518518518517
96,combo,"hero, villain, victim",CenterRight,19,108,19.0,0.17592592592592593
97,combo,"hero, villain, victim",CenterRight,19,108,19.5,0.17592592592592593
98,combo,"hero, villain, victim",CenterRight,29,108,2.0,0.26851851851851855
99,combo,"hero, villain, victim",CenterRight,18,108,20.0,0.16666666666666666
100,combo,"hero, villain, victim",CenterRight,18,108,20.5,0.16666666666666666
101,combo,"hero, villain, victim",CenterRight,18,108,21.0,0.16666666666666666
102,combo,"hero, villain, victim",CenterRight,18,108,21.5,0.16666666666666666
103,combo,"hero, villain, victim",CenterRight,18,108,22.0,0.16666666666666666
104,combo,"hero, villain, victim",CenterRight,18,108,22.5,0.16666666666666666
105,combo,"hero, villain, victim",CenterRight,19,108,23.0,0.17592592592592593
106,combo,"hero, villain, victim",CenterRight,17,108,23.5,0.1574074074074074
107,combo,"hero, villain, victim",CenterRight,17,108,24.0,0.1574074074074074
108,combo,"hero, villain, victim",CenterRight,17,108,24.5,0.1574074074074074
109,combo,"hero, villain, victim",CenterRight,29,108,2.5,0.26851851851851855
110,combo,"hero, villain, victim",CenterRight,17,108,25.0,0.1574074074074074
111,combo,"hero, villain, victim",CenterRight,17,108,25.5,0.1574074074074074
112,combo,"hero, villain, victim",CenterRight,17,108,26.0,0.1574074074074074
113,combo,"hero, villain, victim",CenterRight,17,108,26.5,0.1574074074074074
114,combo,"hero, villain, victim",CenterRight,17,108,27.0,0.1574074074074074
115,combo,"hero, villain, victim",CenterRight,16,108,27.5,0.14814814814814814
116,combo,"hero, villain, victim",CenterRight,16,108,28.0,0.14814814814814814
117,combo,"hero, villain, victim",CenterRight,16,108,28.5,0.14814814814814814
118,combo,"hero, villain, victim",CenterRight,16,108,29.0,0.14814814814814814
119,combo,"hero, villain, victim",CenterRight,16,108,29.5,0.14814814814814814
120,combo,"hero, villain, victim",CenterRight,28,108,3.0,0.25925925925925924
121,combo,"hero, villain, victim",CenterRight,16,108,30.0,0.14814814814814814
122,combo,"hero, villain, victim",CenterRight,16,108,30.5,0.14814814814814814
123,combo,"hero, villain, victim",CenterRight,15,108,31.0,0.1388888888888889
124,combo,"hero, villain, victim",CenterRight,15,108,31.5,0.1388888888888889
125,combo,"hero, villain, victim",CenterRight,15,108,32.0,0.1388888888888889
126,combo,"hero, villain, victim",CenterRight,14,108,32.5,0.12962962962962962
127,combo,"hero, villain, victim",CenterRight,13,108,33.0,0.12037037037037036
128,combo,"hero, villain, victim",CenterRight,13,108,33.5,0.12037037037037036
129,combo,"hero, villain, victim",CenterRight,13,108,34.0,0.12037037037037036
130,combo,"hero, villain, victim",CenterRight,13,108,34.5,0.12037037037037036
131,combo,"hero, villain, victim",CenterRight,26,108,3.5,0.24074074074074073
132,combo,"hero, villain, victim",CenterRight,13,108,35.0,0.12037037037037036
133,combo,"hero, villain, victim",CenterRight,13,108,35.5,0.12037037037037036
134,combo,"hero, villain, victim",CenterRight,24,108,4.0,0.2222222222222222
135,combo,"hero, villain, victim",CenterRight,24,108,4.5,0.2222222222222222
136,combo,"hero, villain, victim",Center,32,108,5.0,0.2962962962962963
137,combo,"hero, villain, victim",Center,31,108,5.5,0.28703703703703703
138,combo,"hero, villain, victim",Center,30,108,6.0,0.2777777777777778
139,combo,"hero, villain, victim",Center,30,108,6.5,0.2777777777777778
140,combo,"hero, villain, victim",Center,30,108,7.0,0.2777777777777778
141,combo,"hero, villain, victim",Center,30,108,7.5,0.2777777777777778
142,combo,"hero, villain, victim",Center,29,108,8.0,0.26851851851851855
143,combo,"hero, villain, victim",Center,28,108,8.5,0.25925925925925924
144,combo,"hero, villain, victim",Center,27,108,9.0,0.25
145,combo,"hero, villain, victim",Center,26,108,9.5,0.24074074074074073
146,combo,"hero, villain, victim",Center,26,108,10.0,0.24074074074074073
147,combo,"hero, villain, victim",Center,26,108,10.5,0.24074074074074073
148,combo,"hero, villain, victim",Center,25,108,11.0,0.23148148148148148
149,combo,"hero, villain, victim",Center,25,108,11.5,0.23148148148148148
150,combo,"hero, villain, victim",Center,25,108,12.0,0.23148148148148148
151,combo,"hero, villain, victim",Center,25,108,12.5,0.23148148148148148
152,combo,"hero, villain, victim",Center,25,108,13.0,0.23148148148148148
153,combo,"hero, villain, victim",Center,25,108,13.5,0.23148148148148148
154,combo,"hero, villain, victim",Center,25,108,14.0,0.23148148148148148
155,combo,"hero, villain, victim",Center,25,108,14.5,0.23148148148148148
156,combo,"hero, villain, victim",Center,24,108,15.0,0.2222222222222222
157,combo,"hero, villain, victim",Center,24,108,15.5,0.2222222222222222
158,combo,"hero, villain, victim",Center,23,108,16.0,0.21296296296296297
159,combo,"hero, villain, victim",Center,23,108,16.5,0.21296296296296297
160,combo,"hero, villain, victim",Center,23,108,17.0,0.21296296296296297
161,combo,"hero, villain, victim",Center,23,108,17.5,0.21296296296296297
162,combo,"hero, villain, victim",Center,23,108,18.0,0.21296296296296297
163,combo,"hero, villain, victim",Center,23,108,18.5,0.21296296296296297
164,combo,"hero, villain, victim",Center,23,108,19.0,0.21296296296296297
165,combo,"hero, villain, victim",Center,23,108,19.5,0.21296296296296297
166,combo,"hero, villain, victim",Center,33,108,2.0,0.3055555555555556
167,combo,"hero, villain, victim",Center,23,108,20.0,0.21296296296296297
168,combo,"hero, villain, victim",Center,23,108,20.5,0.21296296296296297
169,combo,"hero, villain, victim",Center,23,108,21.0,0.21296296296296297
170,combo,"hero, villain, victim",Center,22,108,21.5,0.2037037037037037
171,combo,"hero, villain, victim",Center,21,108,22.0,0.19444444444444445
172,combo,"hero, villain, victim",Center,21,108,22.5,0.19444444444444445
173,combo,"hero, villain, victim",Center,21,108,23.0,0.19444444444444445
174,combo,"hero, villain, victim",Center,21,108,23.5,0.19444444444444445
175,combo,"hero, villain, victim",Center,21,108,24.0,0.19444444444444445
176,combo,"hero, villain, victim",Center,20,108,24.5,0.18518518518518517
177,combo,"hero, villain, victim",Center,33,108,2.5,0.3055555555555556
178,combo,"hero, villain, victim",Center,20,108,25.0,0.18518518518518517
179,combo,"hero, villain, victim",Center,19,108,25.5,0.17592592592592593
180,combo,"hero, villain, victim",Center,19,108,26.0,0.17592592592592593
181,combo,"hero, villain, victim",Center,19,108,26.5,0.17592592592592593
182,combo,"hero, villain, victim",Center,18,108,27.0,0.16666666666666666
183,combo,"hero, villain, victim",Center,18,108,27.5,0.16666666666666666
184,combo,"hero, villain, victim",Center,17,108,28.0,0.1574074074074074
185,combo,"hero, villain, victim",Center,17,108,28.5,0.1574074074074074
186,combo,"hero, villain, victim",Center,17,108,29.0,0.1574074074074074
187,combo,"hero, villain, victim",Center,17,108,29.5,0.1574074074074074
188,combo,"hero, villain, victim",Center,33,108,3.0,0.3055555555555556
189,combo,"hero, villain, victim",Center,16,108,30.0,0.14814814814814814
190,combo,"hero, villain, victim",Center,16,108,30.5,0.14814814814814814
191,combo,"hero, villain, victim",Center,16,108,31.0,0.14814814814814814
192,combo,"hero, villain, victim",Center,16,108,31.5,0.14814814814814814
193,combo,"hero, villain, victim",Center,16,108,32.0,0.14814814814814814
194,combo,"hero, villain, victim",Center,16,108,32.5,0.14814814814814814
195,combo,"hero, villain, victim",Center,15,108,33.0,0.1388888888888889
196,combo,"hero, villain, victim",Center,16,108,33.5,0.14814814814814814
197,combo,"hero, villain, victim",Center,15,108,34.0,0.1388888888888889
198,combo,"hero, villain, victim",Center,15,108,34.5,0.1388888888888889
199,combo,"hero, villain, victim",Center,32,108,3.5,0.2962962962962963
200,combo,"hero, villain, victim",Center,14,108,35.0,0.12962962962962962
201,combo,"hero, villain, victim",Center,14,108,35.5,0.12962962962962962
202,combo,"hero, villain, victim",Center,31,108,4.0,0.28703703703703703
203,combo,"hero, villain, victim",Center,30,108,4.5,0.2777777777777778
204,combo,"hero, villain, victim",FarLeft,62,146,5.0,0.4246575342465753
205,combo,"hero, villain, victim",FarLeft,62,146,5.5,0.4246575342465753
206,combo,"hero, villain, victim",FarLeft,60,146,6.0,0.410958904109589
207,combo,"hero, villain, victim",FarLeft,58,146,6.5,0.3972602739726027
208,combo,"hero, villain, victim",FarLeft,56,146,7.0,0.3835616438356164
209,combo,"hero, villain, victim",FarLeft,56,146,7.5,0.3835616438356164
210,combo,"hero, villain, victim",FarLeft,56,146,8.0,0.3835616438356164
211,combo,"hero, villain, victim",FarLeft,55,146,8.5,0.3767123287671233
212,combo,"hero, villain, victim",FarLeft,55,146,9.0,0.3767123287671233
213,combo,"hero, villain, victim",FarLeft,54,146,9.5,0.3698630136986301
214,combo,"hero, villain, victim",FarLeft,54,146,10.0,0.3698630136986301
215,combo,"hero, villain, victim",FarLeft,54,146,10.5,0.3698630136986301
216,combo,"hero, villain, victim",FarLeft,53,146,11.0,0.363013698630137
217,combo,"hero, villain, victim",FarLeft,52,146,11.5,0.3561643835616438
218,combo,"hero, villain, victim",FarLeft,52,146,12.0,0.3561643835616438
219,combo,"hero, villain, victim",FarLeft,52,146,12.5,0.3561643835616438
220,combo,"hero, villain, victim",FarLeft,51,146,13.0,0.3493150684931507
221,combo,"hero, villain, victim",FarLeft,50,146,13.5,0.3424657534246575
222,combo,"hero, villain, victim",FarLeft,48,146,14.0,0.3287671232876712
223,combo,"hero, villain, victim",FarLeft,48,146,14.5,0.3287671232876712
224,combo,"hero, villain, victim",FarLeft,48,146,15.0,0.3287671232876712
225,combo,"hero, villain, victim",FarLeft,48,146,15.5,0.3287671232876712
226,combo,"hero, villain, victim",FarLeft,48,146,16.0,0.3287671232876712
227,combo,"hero, villain, victim",FarLeft,48,146,16.5,0.3287671232876712
228,combo,"hero, villain, victim",FarLeft,48,146,17.0,0.3287671232876712
229,combo,"hero, villain, victim",FarLeft,48,146,17.5,0.3287671232876712
230,combo,"hero, villain, victim",FarLeft,48,146,18.0,0.3287671232876712
231,combo,"hero, villain, victim",FarLeft,46,146,18.5,0.3150684931506849
232,combo,"hero, villain, victim",FarLeft,46,146,19.0,0.3150684931506849
233,combo,"hero, villain, victim",FarLeft,46,146,19.5,0.3150684931506849
234,combo,"hero, villain, victim",FarLeft,63,146,2.0,0.4315068493150685
235,combo,"hero, villain, victim",FarLeft,46,146,20.0,0.3150684931506849
236,combo,"hero, villain, victim",FarLeft,46,146,20.5,0.3150684931506849
237,combo,"hero, villain, victim",FarLeft,46,146,21.0,0.3150684931506849
238,combo,"hero, villain, victim",FarLeft,46,146,21.5,0.3150684931506849
239,combo,"hero, villain, victim",FarLeft,46,146,22.0,0.3150684931506849
240,combo,"hero, villain, victim",FarLeft,45,146,22.5,0.3082191780821918
241,combo,"hero, villain, victim",FarLeft,45,146,23.0,0.3082191780821918
242,combo,"hero, villain, victim",FarLeft,45,146,23.5,0.3082191780821918
243,combo,"hero, villain, victim",FarLeft,45,146,24.0,0.3082191780821918
244,combo,"hero, villain, victim",FarLeft,43,146,24.5,0.2945205479452055
245,combo,"hero, villain, victim",FarLeft,63,146,2.5,0.4315068493150685
246,combo,"hero, villain, victim",FarLeft,43,146,25.0,0.2945205479452055
247,combo,"hero, villain, victim",FarLeft,43,146,25.5,0.2945205479452055
248,combo,"hero, villain, victim",FarLeft,43,146,26.0,0.2945205479452055
249,combo,"hero, villain, victim",FarLeft,43,146,26.5,0.2945205479452055
250,combo,"hero, villain, victim",FarLeft,43,146,27.0,0.2945205479452055
251,combo,"hero, villain, victim",FarLeft,42,146,27.5,0.2876712328767123
252,combo,"hero, villain, victim",FarLeft,42,146,28.0,0.2876712328767123
253,combo,"hero, villain, victim",FarLeft,42,146,28.5,0.2876712328767123
254,combo,"hero, villain, victim",FarLeft,42,146,29.0,0.2876712328767123
255,combo,"hero, villain, victim",FarLeft,42,146,29.5,0.2876712328767123
256,combo,"hero, villain, victim",FarLeft,63,146,3.0,0.4315068493150685
257,combo,"hero, villain, victim",FarLeft,42,146,30.0,0.2876712328767123
258,combo,"hero, villain, victim",FarLeft,41,146,30.5,0.2808219178082192
259,combo,"hero, villain, victim",FarLeft,41,146,31.0,0.2808219178082192
260,combo,"hero, villain, victim",FarLeft,41,146,31.5,0.2808219178082192
261,combo,"hero, villain, victim",FarLeft,41,146,32.0,0.2808219178082192
262,combo,"hero, villain, victim",FarLeft,41,146,32.5,0.2808219178082192
263,combo,"hero, villain, victim",FarLeft,41,146,33.0,0.2808219178082192
264,combo,"hero, villain, victim",FarLeft,41,146,33.5,0.2808219178082192
265,combo,"hero, villain, victim",FarLeft,41,146,34.0,0.2808219178082192
266,combo,"hero, villain, victim",FarLeft,41,146,34.5,0.2808219178082192
267,combo,"hero, villain, victim",FarLeft,61,146,3.5,0.4178082191780822
268,combo,"hero, villain, victim",FarLeft,42,146,35.0,0.2876712328767123
269,combo,"hero, villain, victim",FarLeft,41,146,35.5,0.2808219178082192
270,combo,"hero, villain, victim",FarLeft,61,146,4.0,0.4178082191780822
271,combo,"hero, villain, victim",FarLeft,60,146,4.5,0.410958904109589
272,combo,"hero, villain, victim",Left,28,97,5.0,0.28865979381443296
273,combo,"hero, villain, victim",Left,29,97,5.5,0.29896907216494845
274,combo,"hero, villain, victim",Left,27,97,6.0,0.27835051546391754
275,combo,"hero, villain, victim",Left,27,97,6.5,0.27835051546391754
276,combo,"hero, villain, victim",Left,27,97,7.0,0.27835051546391754
277,combo,"hero, villain, victim",Left,26,97,7.5,0.26804123711340205
278,combo,"hero, villain, victim",Left,26,97,8.0,0.26804123711340205
279,combo,"hero, villain, victim",Left,24,97,8.5,0.24742268041237114
280,combo,"hero, villain, victim",Left,23,97,9.0,0.23711340206185566
281,combo,"hero, villain, victim",Left,22,97,9.5,0.2268041237113402
282,combo,"hero, villain, victim",Left,22,97,10.0,0.2268041237113402
283,combo,"hero, villain, victim",Left,21,97,10.5,0.21649484536082475
284,combo,"hero, villain, victim",Left,21,97,11.0,0.21649484536082475
285,combo,"hero, villain, victim",Left,21,97,11.5,0.21649484536082475
286,combo,"hero, villain, victim",Left,21,97,12.0,0.21649484536082475
287,combo,"hero, villain, victim",Left,21,97,12.5,0.21649484536082475
288,combo,"hero, villain, victim",Left,21,97,13.0,0.21649484536082475
289,combo,"hero, villain, victim",Left,21,97,13.5,0.21649484536082475
290,combo,"hero, villain, victim",Left,21,97,14.0,0.21649484536082475
291,combo,"hero, villain, victim",Left,21,97,14.5,0.21649484536082475
292,combo,"hero, villain, victim",Left,20,97,15.0,0.20618556701030927
293,combo,"hero, villain, victim",Left,20,97,15.5,0.20618556701030927
294,combo,"hero, villain, victim",Left,19,97,16.0,0.1958762886597938
295,combo,"hero, villain, victim",Left,19,97,16.5,0.1958762886597938
296,combo,"hero, villain, victim",Left,18,97,17.0,0.18556701030927836
297,combo,"hero, villain, victim",Left,18,97,17.5,0.18556701030927836
298,combo,"hero, villain, victim",Left,18,97,18.0,0.18556701030927836
299,combo,"hero, villain, victim",Left,18,97,18.5,0.18556701030927836
300,combo,"hero, villain, victim",Left,18,97,19.0,0.18556701030927836
301,combo,"hero, villain, victim",Left,17,97,19.5,0.17525773195876287
302,combo,"hero, villain, victim",Left,31,97,2.0,0.31958762886597936
303,combo,"hero, villain, victim",Left,16,97,20.0,0.16494845360824742
304,combo,"hero, villain, victim",Left,16,97,20.5,0.16494845360824742
305,combo,"hero, villain, victim",Left,15,97,21.0,0.15463917525773196
306,combo,"hero, villain, victim",Left,14,97,21.5,0.14432989690721648
307,combo,"hero, villain, victim",Left,14,97,22.0,0.14432989690721648
308,combo,"hero, villain, victim",Left,14,97,22.5,0.14432989690721648
309,combo,"hero, villain, victim",Left,14,97,23.0,0.14432989690721648
310,combo,"hero, villain, victim",Left,13,97,23.5,0.13402061855670103
311,combo,"hero, villain, victim",Left,13,97,24.0,0.13402061855670103
312,combo,"hero, villain, victim",Left,13,97,24.5,0.13402061855670103
313,combo,"hero, villain, victim",Left,31,97,2.5,0.31958762886597936
314,combo,"hero, villain, victim",Left,13,97,25.0,0.13402061855670103
315,combo,"hero, villain, victim",Left,13,97,25.5,0.13402061855670103
316,combo,"hero, villain, victim",Left,13,97,26.0,0.13402061855670103
317,combo,"hero, villain, victim",Left,13,97,26.5,0.13402061855670103
318,combo,"hero, villain, victim",Left,13,97,27.0,0.13402061855670103
319,combo,"hero, villain, victim",Left,13,97,27.5,0.13402061855670103
320,combo,"hero, villain, victim",Left,13,97,28.0,0.13402061855670103
321,combo,"hero, villain, victim",Left,12,97,28.5,0.12371134020618557
322,combo,"hero, villain, victim",Left,12,97,29.0,0.12371134020618557
323,combo,"hero, villain, victim",Left,12,97,29.5,0.12371134020618557
324,combo,"hero, villain, victim",Left,30,97,3.0,0.30927835051546393
325,combo,"hero, villain, victim",Left,12,97,30.0,0.12371134020618557
326,combo,"hero, villain, victim",Left,12,97,30.5,0.12371134020618557
327,combo,"hero, villain, victim",Left,12,97,31.0,0.12371134020618557
328,combo,"hero, villain, victim",Left,12,97,31.5,0.12371134020618557
329,combo,"hero, villain, victim",Left,12,97,32.0,0.12371134020618557
330,combo,"hero, villain, victim",Left,11,97,32.5,0.1134020618556701
331,combo,"hero, villain, victim",Left,11,97,33.0,0.1134020618556701
332,combo,"hero, villain, victim",Left,11,97,33.5,0.1134020618556701
333,combo,"hero, villain, victim",Left,10,97,34.0,0.10309278350515463
334,combo,"hero, villain, victim",Left,10,97,34.5,0.10309278350515463
335,combo,"hero, villain, victim",Left,29,97,3.5,0.29896907216494845
336,combo,"hero, villain, victim",Left,10,97,35.0,0.10309278350515463
337,combo,"hero, villain, victim",Left,10,97,35.5,0.10309278350515463
338,combo,"hero, villain, victim",Left,28,97,4.0,0.28865979381443296
339,combo,"hero, villain, victim",Left,27,97,4.5,0.27835051546391754
340,combo,"hero, villain, victim",Right,40,105,5.0,0.38095238095238093
341,combo,"hero, villain, victim",Right,41,105,5.5,0.3904761904761905
342,combo,"hero, villain, victim",Right,41,105,6.0,0.3904761904761905
343,combo,"hero, villain, victim",Right,41,105,6.5,0.3904761904761905
344,combo,"hero, villain, victim",Right,40,105,7.0,0.38095238095238093
345,combo,"hero, villain, victim",Right,39,105,7.5,0.37142857142857144
346,combo,"hero, villain, victim",Right,39,105,8.0,0.37142857142857144
347,combo,"hero, villain, victim",Right,39,105,8.5,0.37142857142857144
348,combo,"hero, villain, victim",Right,39,105,9.0,0.37142857142857144
349,combo,"hero, villain, victim",Right,39,105,9.5,0.37142857142857144
350,combo,"hero, villain, victim",Right,38,105,10.0,0.3619047619047619
351,combo,"hero, villain, victim",Right,39,105,10.5,0.37142857142857144
352,combo,"hero, villain, victim",Right,39,105,11.0,0.37142857142857144
353,combo,"hero, villain, victim",Right,39,105,11.5,0.37142857142857144
354,combo,"hero, villain, victim",Right,39,105,12.0,0.37142857142857144
355,combo,"hero, villain, victim",Right,39,105,12.5,0.37142857142857144
356,combo,"hero, villain, victim",Right,39,105,13.0,0.37142857142857144
357,combo,"hero, villain, victim",Right,39,105,13.5,0.37142857142857144
358,combo,"hero, villain, victim",Right,38,105,14.0,0.3619047619047619
359,combo,"hero, villain, victim",Right,38,105,14.5,0.3619047619047619
360,combo,"hero, villain, victim",Right,38,105,15.0,0.3619047619047619
361,combo,"hero, villain, victim",Right,38,105,15.5,0.3619047619047619
362,combo,"hero, villain, victim",Right,37,105,16.0,0.3523809523809524
363,combo,"hero, villain, victim",Right,37,105,16.5,0.3523809523809524
364,combo,"hero, villain, victim",Right,37,105,17.0,0.3523809523809524
365,combo,"hero, villain, victim",Right,37,105,17.5,0.3523809523809524
366,combo,"hero, villain, victim",Right,35,105,18.0,0.3333333333333333
367,combo,"hero, villain, victim",Right,35,105,18.5,0.3333333333333333
368,combo,"hero, villain, victim",Right,35,105,19.0,0.3333333333333333
369,combo,"hero, villain, victim",Right,35,105,19.5,0.3333333333333333
370,combo,"hero, villain, victim",Right,45,105,2.0,0.42857142857142855
371,combo,"hero, villain, victim",Right,35,105,20.0,0.3333333333333333
372,combo,"hero, villain, victim",Right,35,105,20.5,0.3333333333333333
373,combo,"hero, villain, victim",Right,35,105,21.0,0.3333333333333333
374,combo,"hero, villain, victim",Right,34,105,21.5,0.3238095238095238
375,combo,"hero, villain, victim",Right,34,105,22.0,0.3238095238095238
376,combo,"hero, villain, victim",Right,33,105,22.5,0.3142857142857143
377,combo,"hero, villain, victim",Right,31,105,23.0,0.29523809523809524
378,combo,"hero, villain, victim",Right,30,105,23.5,0.2857142857142857
