donald trump,"[0.5081553784486474, 0.008384730886319218]",73,108
mike pompeo,"[0.6963106238227913, -0.04490132550669373]",18,53
mike pompeo,"[0.6963106238227913, -0.044901325506693734]",19,54
mike pompeo,"[0.6963106238227913, -0.044901325506693734]",20,55
mike pompeo,"[0.6963106238227913, -0.044901325506693734]",21,56
tom brady,"[0.6963106238227913, -0.044901325506693734]",48,83
tom brady,"[0.6963106238227913, nan]",49,84
john mccain,"[0.5595813731096786, -0.05590169943749475]",29,64
mitch mcconnell,"[0.29318397758354486, 0.7024393586862705]",84,119
mitch mcconnell,"[0.29318397758354486, 0.6622945512237325]",85,120
mitch mcconnell,"[0.27243433250017035, 0.6622945512237325]",86,121
mitch mcconnell,"[0.2542431311933986, 0.6286547279049871]",87,122
mitch mcconnell,"[0.2542431311933986, 0.6000332437598949]",88,123
mitch mcconnell,"[0.2542431311933986, 0.6000332437598949]",89,124
mitch mcconnell,"[0.2542431311933986, 0.6000332437598948]",90,125
mitch mcconnell,"[0.2542431311933986, 0.6000332437598949]",91,126
mitch mcconnell,"[0.2542431311933986, 0.6000332437598949]",92,127
mitch mcconnell,"[0.2542431311933986, 0.6000332437598949]",93,128
mitch mcconnell,"[0.2542431311933986, 0.6000332437598948]",94,129
mitch mcconnell,"[0.2542431311933986, 0.6000332437598949]",95,130
mitch mcconnell,"[0.2542431311933986, 0.6000332437598949]",96,131
mitch mcconnell,"[0.25424313119339864, 0.6000332437598948]",97,132
mitch mcconnell,"[0.25424313119339864, 0.6000332437598946]",98,133
mitch mcconnell,"[0.25424313119339864, 0.6000332437598948]",99,134
mitch mcconnell,"[0.25424313119339864, 0.6000332437598948]",100,135
mitch mcconnell,"[0.23805588025744626, 0.6000332437598946]",101,136
mitch mcconnell,"[0.23805588025744626, 0.5753964555687505]",102,137
mitch mcconnell,"[0.23805588025744626, 0.5753964555687504]",103,138
mitch mcconnell,"[0.23805588025744626, 0.5753964555687503]",104,139
mitch mcconnell,"[0.2380558802574463, 0.5753964555687503]",105,140
mitch mcconnell,"[0.23805588025744626, 0.5753964555687503]",106,141
mitch mcconnell,"[0.23805588025744626, 0.5753964555687503]",107,142
mitch mcconnell,"[0.23805588025744626, 0.5753964555687503]",108,143
mitch mcconnell,"[0.2380558802574463, 0.6000332437598945]",109,144
mitch mcconnell,"[0.2542431311933987, 0.6000332437598944]",110,145
mitch mcconnell,"[0.2724343325001704, 0.6286547279049868]",111,146
mitch mcconnell,"[0.2724343325001704, 0.6286547279049868]",112,147
mitch mcconnell,"[0.2931839775835448, 0.6622945512237324]",113,148
mitch mcconnell,"[0.2931839775835448, 0.6622945512237324]",114,149
mitch mcconnell,"[0.2931839775835448, 0.6622945512237324]",115,150
mitch mcconnell,"[0.2931839775835448, 0.6622945512237324]",116,151
serena williams,"[-0.03868392354571064, 0.9999999999999999]",63,98
serena williams,"[-0.030303030303030318, 0.9999999999999999]",64,99
chuck schumer,"[0.5595813731096786, -0.05590169943749474]",0,35
chuck schumer,"[0.5595813731096785, -0.05590169943749474]",1,36
chuck schumer,"[0.5595813731096785, -0.05590169943749473]",2,37
chuck schumer,"[0.5595813731096786, -0.055901699437494734]",3,38
chuck schumer,"[0.5595813731096786, -0.05590169943749473]",4,39
chuck schumer,"[0.5595813731096785, -0.055901699437494734]",5,40
chuck schumer,"[0.5595813731096785, -0.055901699437494734]",6,41
chuck schumer,"[0.5595813731096785, -0.055901699437494734]",7,42
chuck schumer,"[0.5595813731096785, -0.055901699437494734]",8,43
chuck schumer,"[0.5595813731096785, -0.055901699437494734]",9,44
chuck schumer,"[0.5595813731096785, -0.055901699437494734]",22,57
chuck schumer,"[0.5595813731096785, -0.055901699437494734]",23,58
chuck schumer,"[0.5595813731096786, -0.055901699437494734]",24,59
chuck schumer,"[0.5595813731096786, -0.055901699437494734]",25,60
chuck schumer,"[0.5595813731096786, -0.055901699437494734]",26,61
chuck schumer,"[0.5595813731096786, -0.055901699437494734]",27,62
chuck schumer,"[0.5595813731096786, -0.055901699437494734]",28,63
chuck schumer,"[0.5595813731096786, -0.055901699437494734]",29,64
chuck schumer,"[0.6963106238227915, -0.04490132550669373]",30,65
chuck schumer,"[0.6963106238227915, nan]",31,66
facebook,"[-0.05415303610738827, 0.5590169943749473]",63,98
facebook,"[-0.05415303610738825, 0.5590169943749473]",64,99
facebook,"[-0.05415303610738825, 0.5590169943749473]",65,100
facebook,"[-0.05415303610738825, 0.5590169943749473]",66,101
facebook,"[-0.054153036107388274, 0.5590169943749473]",67,102
facebook,"[-0.054153036107388274, 0.5590169943749473]",68,103
facebook,"[-0.054153036107388274, 0.5590169943749473]",69,104
fbi,"[-0.03030303030303031, 0.9999999999999999]",32,67
fbi,"[-0.030303030303030304, 1.0]",33,68
fbi,"[-0.030303030303030297, 1.0]",34,69
fbi,"[-0.030303030303030297, 1.0]",35,70
fbi,"[-0.030303030303030304, 1.0]",36,71
fbi,"[-0.030303030303030304, 1.0]",37,72
fbi,"[-0.030303030303030304, 1.0]",38,73
fbi,"[-0.030303030303030304, 1.0]",39,74
fbi,"[-0.030303030303030304, 1.0]",40,75
fbi,"[-0.030303030303030304, 1.0]",41,76
fbi,"[-0.030303030303030304, 1.0]",42,77
fbi,"[-0.030303030303030304, 1.0]",43,78
fbi,"[-0.030303030303030304, 1.0]",44,79
fbi,"[-0.030303030303030304, 1.0]",45,80
fbi,"[-0.030303030303030304, 1.0]",46,81
fbi,"[-0.030303030303030304, 1.0]",47,82
fbi,"[-0.030303030303030304, 1.0]",48,83
fbi,"[-0.030303030303030304, 1.0]",49,84
fbi,"[-0.03030303030303031, 1.0]",50,85
fbi,"[-0.03030303030303031, 1.0]",51,86
fbi,"[-0.030303030303030318, 0.9999999999999999]",52,87
fbi,"[-0.030303030303030318, 1.0]",53,88
fbi,"[-0.03030303030303031, 1.0]",54,89
fbi,"[-0.03030303030303031, 1.0]",55,90
fbi,"[-0.030303030303030318, 0.9999999999999999]",56,91
fbi,"[-0.030303030303030318, 0.9999999999999999]",57,92
fbi,"[-0.030303030303030318, 0.9999999999999999]",58,93
fbi,"[-0.030303030303030318, 0.9999999999999999]",59,94
fbi,"[-0.030303030303030318, 0.9999999999999999]",60,95
fbi,"[-0.030303030303030318, 0.9999999999999999]",61,96
fbi,"[-0.030303030303030318, 0.9999999999999999]",62,97
fbi,"[-0.030303030303030318, 0.9999999999999999]",63,98
fbi,"[-0.030303030303030318, 0.9999999999999999]",64,99
elizabeth warren,"[-0.04115772364571863, 0.8916681643888692]",75,110
elizabeth warren,"[-0.04115772364571864, 0.8916681643888692]",76,111
elizabeth warren,"[-0.04115772364571864, 0.8916681643888692]",77,112
elizabeth warren,"[-0.050783671611902545, 0.8124207484594869]",78,113
elizabeth warren,"[-0.05078367161190256, 0.8124207484594869]",79,114
elizabeth warren,"[-0.05078367161190256, 0.8124207484594869]",80,115
elizabeth warren,"[-0.05078367161190256, 0.8124207484594869]",81,116
elizabeth warren,"[-0.05078367161190256, 0.8124207484594869]",82,117
elizabeth warren,"[-0.05078367161190256, 0.8124207484594869]",83,118
elizabeth warren,"[-0.05078367161190256, 0.8124207484594869]",84,119
elizabeth warren,"[-0.05078367161190256, 0.8124207484594869]",85,120
elizabeth warren,"[-0.05078367161190256, 0.8124207484594869]",86,121
elizabeth warren,"[-0.05078367161190256, 0.8124207484594869]",87,122
elizabeth warren,"[-0.059638022247042774, 0.7513135746002737]",88,123
elizabeth warren,"[-0.059638022247042774, 0.7513135746002735]",89,124
elizabeth warren,"[-0.06798894136490051, 0.7024393586862706]",90,125
elizabeth warren,"[-0.06798894136490051, 0.7024393586862704]",91,126
elizabeth warren,"[-0.0679889413649005, 0.7024393586862705]",92,127
elizabeth warren,"[-0.0679889413649005, 0.7024393586862705]",93,128
elizabeth warren,"[-0.0679889413649005, 0.7024393586862706]",94,129
elizabeth warren,"[-0.06798894136490051, 0.7024393586862704]",95,130
elizabeth warren,"[-0.0679889413649005, 0.7024393586862706]",96,131
elizabeth warren,"[-0.0679889413649005, 0.7024393586862706]",97,132
elizabeth warren,"[-0.0679889413649005, 0.7024393586862706]",98,133
elizabeth warren,"[-0.06798894136490051, 0.7024393586862705]",99,134
elizabeth warren,"[-0.06798894136490051, 0.7024393586862705]",100,135
elizabeth warren,"[-0.06798894136490051, 0.7024393586862705]",101,136
elizabeth warren,"[-0.06798894136490051, 0.7024393586862705]",102,137
elizabeth warren,"[-0.06798894136490051, 0.7024393586862705]",103,138
elizabeth warren,"[-0.06798894136490051, 0.7024393586862705]",104,139
elizabeth warren,"[-0.06798894136490051, 0.7513135746002734]",105,140
elizabeth warren,"[-0.0596380222470428, 0.7513135746002734]",106,141
elizabeth warren,"[-0.0596380222470428, 0.7513135746002734]",107,142
joe manchin,"[-0.03030303030303031, 0.9999999999999999]",88,123
joe manchin,"[-0.030303030303030304, 1.0]",89,124
joe manchin,"[-0.030303030303030297, 1.0]",90,125
joe manchin,"[-0.030303030303030297, 1.0]",91,126
joe manchin,"[-0.030303030303030304, 1.0]",92,127
joe manchin,"[-0.030303030303030304, 1.0]",93,128
joe manchin,"[-0.030303030303030304, 1.0]",94,129
joe manchin,"[-0.030303030303030304, 1.0]",95,130
joe manchin,"[-0.030303030303030304, 1.0]",96,131
joe manchin,"[-0.030303030303030304, 1.0]",97,132
joe manchin,"[-0.03868392354571064, 1.0]",98,133
rishi sunak,"[0.5595813731096786, -0.055901699437494734]",108,143
rishi sunak,"[0.5595813731096787, -0.05590169943749473]",124,159
rishi sunak,"[0.5595813731096787, -0.05590169943749473]",125,160
rishi sunak,"[0.5595813731096787, -0.05590169943749473]",126,161
rishi sunak,"[0.5595813731096787, -0.05590169943749473]",127,162
rishi sunak,"[0.5595813731096787, -0.05590169943749473]",128,163
rishi sunak,"[0.5595813731096787, -0.05590169943749473]",129,164
andy murray,"[0.5595813731096785, -0.05590169943749474]",24,59
andy murray,"[0.5595813731096786, -0.055901699437494734]",25,60
andy murray,"[0.5595813731096786, -0.055901699437494734]",26,61
andy murray,"[0.5595813731096786, -0.044901325506693734]",27,62
andy murray,"[0.6963106238227914, -0.044901325506693734]",28,63
andy murray,"[0.6963106238227914, -0.044901325506693734]",29,64
andy murray,"[0.6963106238227914, -0.044901325506693734]",30,65
andy murray,"[0.6963106238227914, -0.044901325506693734]",31,66
andy murray,"[0.6963106238227914, -0.044901325506693734]",32,67
andy murray,"[0.6963106238227914, -0.03125]",33,68
rescuers,"[-0.05415303610738824, 0.5590169943749475]",30,65
rescuers,"[-0.05415303610738823, 0.5590169943749475]",31,66
rescuers,"[-0.05415303610738823, 0.5590169943749475]",32,67
rescuers,"[-0.05415303610738823, 0.5590169943749475]",33,68
rescuers,"[-0.05415303610738823, 0.5590169943749473]",34,69
rescuers,"[-0.05415303610738824, 0.5590169943749473]",35,70
